loan_id,original_loan_amount,loan_to_value_ratio,debt_to_income_ratio,credit_score,current_loan_balance,monthly_payment,prepayment_penalty_flag,property_type,occupancy_status,loan_purpose,number_of_borrowers,first_time_homebuyer_flag,servicer_name,current_interest_rate,zero_balance_code,zero_balance_date
LOAN_008412,194216.33813897654,91.48609593830949,22.196014215956517,798.3572152819128,330446.1582299785,814.9488381540325,N,SF,P,C,2,N,CHASE,6.079445696561849,03,2024-01-22
LOAN_008413,326076.6817483063,54.50630055904334,42.260863811690975,785.922262754466,246603.05971595456,1888.1305085193237,N,SF,P,P,2,Y,QUICKEN,5.011159969774136,03,2024-05-13
LOAN_008414,242178.79017802462,68.78992147292394,29.081866162624095,632.7229191947042,315567.1520342928,2034.801689093523,N,SF,P,P,1,Y,WELLS FARGO,5.916225308123003,03,2024-12-03
LOAN_008415,329514.09793374164,61.12961654214702,46.03769592813106,720.9475444878833,51799.709649676166,1801.5403935327588,N,SF,P,P,2,Y,QUICKEN,4.188555134385973,03,2024-11-17
LOAN_008416,293522.77402021235,100.0,33.362330864003866,646.3341934510892,207676.9422513101,1382.8571167764896,N,SF,P,C,2,N,CHASE,3.083113701144727,03,2024-02-06
LOAN_008417,309293.5652682978,84.59044265229944,30.99762168767399,657.8145569087933,184776.30510848414,1477.9199660782238,N,MH,P,P,1,N,QUICKEN,5.557173401252434,03,2024-07-23
LOAN_008418,245007.51675356543,100.0,5.007304603814184,583.1304795930705,67227.88225432456,1573.4527902950267,N,CO,P,P,3,N,BANK OF AMERICA,5.401056283580455,03,2024-04-17
LOAN_008419,248993.60499039176,67.98585699874158,21.213940265733168,730.6880353883639,258271.72644207795,2047.448824763056,N,SF,P,P,2,N,CHASE,3.8146263985877793,03,2024-08-21
LOAN_008420,328727.2514027427,64.12988682476544,30.20520669574943,577.2180344694375,241975.2013569616,2018.223238001643,N,CO,P,C,4,N,CHASE,3.5200738715613915,03,2024-09-05
LOAN_008421,394371.55057560443,72.85760042107275,31.986662527039787,751.5306591081742,212636.19128517286,782.644111949705,N,CO,P,P,1,N,WELLS FARGO,3.8164820913859567,15,2024-03-01
LOAN_008422,240172.06658021524,95.67535832133824,17.851662860626156,828.6758088786216,239921.90111744698,1060.8846601691264,N,SF,P,C,3,Y,BANK OF AMERICA,4.275095010402732,03,2024-12-10
LOAN_008423,213123.24554270902,69.5082046593698,22.71228471323721,762.426889518441,258271.2466554076,1717.2252592460839,N,CO,S,P,2,N,WELLS FARGO,4.61852826819778,03,2024-04-29
LOAN_008424,361346.0165671837,76.86656396860417,35.53447017250819,724.1510686268608,331047.8940355371,830.754353640813,N,SF,S,P,2,N,CHASE,4.98814871788577,03,2024-11-05
LOAN_008425,296749.61069423106,76.4503605433023,16.167892702666425,842.7558500322477,301402.38015882974,1959.318362267889,N,SF,P,R,2,Y,QUICKEN,4.096246349273696,03,2024-10-16
LOAN_008426,383049.8133985952,75.59245141803284,31.337297237235394,746.1956557895649,276284.3781880507,1362.3195522659119,Y,SF,P,P,2,N,BANK OF AMERICA,6.564819040897991,03,2024-04-19
LOAN_008427,209420.27866288525,65.21402309306283,42.37953531489055,650.9805344570505,434579.0987116791,1853.5920818108368,N,SF,P,R,2,N,CHASE,6.540796883168623,03,2024-11-01
LOAN_008428,122056.10745765691,72.9406339813445,33.85469629111821,730.0085161384924,193354.1648179948,1517.1048895451843,N,PU,P,C,2,N,BANK OF AMERICA,4.796755649051321,03,2024-05-26
LOAN_008429,246699.59181736657,72.29846097972963,33.35486743165977,850.0,141207.8913496474,1450.6252266757265,N,SF,S,P,2,Y,WELLS FARGO,4.840080409950611,03,2024-03-10
LOAN_008430,223364.7390734984,74.88653010488026,9.798485508222363,632.5888932286146,343932.16781367606,956.4733063956131,N,CO,P,R,2,N,CHASE,3.8969932068588413,03,2024-01-11
LOAN_008431,292121.15999197,89.15275227229063,21.780872235821036,609.5900896212218,399347.049031775,1226.2755474483602,N,CO,P,C,2,Y,BANK OF AMERICA,5.691020793320805,06,2024-02-10
LOAN_008432,236315.47857296106,100.0,50.5420183359104,769.1926917873232,199184.62986741267,1442.352183573904,N,PU,P,C,1,N,BANK OF AMERICA,4.71186952359214,03,2024-10-21
LOAN_008433,374101.6951336449,62.393478559954396,24.00838082454068,702.0757465629531,360224.14757613954,1425.7652586454756,N,SF,I,C,2,Y,QUICKEN,3.1115518412125915,03,2024-08-02
LOAN_008434,271184.9737577484,69.12009562818427,42.64476209547068,677.4398499600118,207323.5346088762,1862.118569366363,Y,CO,P,R,1,N,QUICKEN,3.9045534771788843,03,2024-11-03
LOAN_008435,315047.4498773901,62.6248215239072,23.891591106437172,619.2656463838529,296780.2412405465,1178.6344348839575,N,SF,P,C,3,N,CHASE,4.572070562330043,09,2024-08-05
LOAN_008436,315763.4558440944,77.8065230583341,27.22179498490537,563.9910209610605,301221.83401701966,1485.1954201607614,N,SF,I,P,3,N,QUICKEN,5.613221091756819,03,2024-09-02
LOAN_008437,319495.50924121874,66.92475813733535,35.155868453535184,603.4855968934863,199515.76859834458,2252.2346786106696,N,SF,I,P,3,N,BANK OF AMERICA,2.113093923202251,03,2024-09-03
LOAN_008438,297587.08895450266,78.59695250612982,31.006930159940097,849.1940420261888,397738.0010801861,1910.7776446147486,N,CO,P,P,2,Y,WELLS FARGO,4.872699912031318,03,2024-04-26
LOAN_008439,351060.06904103135,91.55440365667181,33.8151245100108,719.2900605484418,406926.6099015066,1552.4269364450815,N,SF,P,C,2,N,BANK OF AMERICA,4.489465653457223,03,2024-11-25
LOAN_008440,220434.48661741923,37.11252471293088,21.816097452730126,563.0108414357251,168303.47931073103,770.9719185325034,N,SF,P,P,3,N,BANK OF AMERICA,3.9906423995662714,03,2024-11-13
LOAN_008441,439941.7926653883,82.37669834401036,18.637298105312432,814.7268750655011,266084.33971052105,813.154134116509,N,CO,P,P,2,N,BANK OF AMERICA,4.07169124317773,02,2024-09-12
LOAN_008442,276346.2616631465,68.09719426653182,21.141283856094987,818.786717361118,323160.18203047756,1818.692076980156,N,SF,P,P,2,Y,BANK OF AMERICA,5.515286721538297,09,2024-01-09
LOAN_008443,168845.08621013182,81.90633401976584,24.67681858537633,818.3387164546268,99393.33297812371,1869.9020245089366,N,SF,P,R,1,Y,QUICKEN,4.495382718746707,03,2024-01-18
LOAN_008444,318807.3356991773,61.552958433746994,27.70718617942589,686.19749524128,252098.44905188342,527.4808342532205,N,SF,P,P,3,Y,BANK OF AMERICA,2.0549412431710716,03,2024-04-06
LOAN_008445,214881.9517552515,92.94391482460313,40.37275380639821,698.4951510605943,117745.77281838306,1849.8938175387023,N,CO,P,P,2,N,QUICKEN,4.438949494045889,03,2024-03-05
LOAN_008446,366533.4534508875,88.69920927060426,30.87341456025048,731.0102290966468,303398.74025287596,1218.942387110496,Y,MH,P,P,2,Y,BANK OF AMERICA,5.050745687314003,09,2024-10-09
LOAN_008447,520960.55760423775,83.52528222813964,34.84597102508585,832.0837206395747,256877.8555086745,1297.317335085367,N,CO,P,C,2,N,BANK OF AMERICA,3.8314092649538702,03,2024-11-19
LOAN_008448,221342.790844215,86.89838576715148,31.41601012580132,675.6079184729093,220098.47255947915,1944.4512701441208,N,SF,S,P,4,N,BANK OF AMERICA,2.7508960318538467,03,2024-01-27
LOAN_008449,333237.2333223985,63.8156929924174,18.84565746471224,659.6469404335429,124647.88732726673,1866.181704912075,N,SF,P,P,2,N,BANK OF AMERICA,5.688545192925588,03,2024-09-10
LOAN_008450,124449.44112953724,65.70564367966065,30.17269526005649,775.6541494685727,202111.85488597662,1450.6424545715063,Y,SF,P,R,1,N,WELLS FARGO,4.034435617122136,03,2024-04-17
LOAN_008451,345390.5229441347,86.28654301226219,31.307821101915362,816.7403787079729,291535.75844280777,1844.1074954220812,Y,PU,P,P,1,N,WELLS FARGO,4.722137826772521,03,2024-09-12
LOAN_008452,211428.620020031,63.48406285847082,37.599232213413075,715.7767444626754,246722.39031765188,1318.2429675544902,Y,SF,S,P,1,N,QUICKEN,2.5594483847422045,03,2024-03-22
LOAN_008453,237516.53815655177,96.6845256998713,19.314119303565352,773.6351926241551,345402.4662671055,1105.0906495840827,N,SF,S,R,2,N,CHASE,5.686651910987683,03,2024-06-20
LOAN_008454,189871.3510160172,70.14613393078453,9.595891348516396,728.9957411259227,340220.6825843463,2129.973340448963,Y,SF,P,C,1,Y,WELLS FARGO,3.242893084225224,15,2024-07-08
LOAN_008455,373215.12260547356,82.52841584790933,31.762638151704973,699.9004315116383,336823.57778365834,2162.8849720032763,N,SF,P,P,2,N,BANK OF AMERICA,5.834225328492445,15,2024-09-27
LOAN_008456,400730.43574732624,100.0,33.538500015883805,653.6577441211318,206978.5053915626,1178.2200513249916,Y,SF,S,P,2,N,QUICKEN,3.8574593503352146,09,2024-12-16
LOAN_008457,302338.52146585076,64.40664968897885,28.20615193682952,627.6912078842441,273598.02341460215,1233.1160541578654,N,SF,P,P,2,N,QUICKEN,4.89740660796879,09,2024-01-12
LOAN_008458,213557.32946642803,76.03142626267174,30.28020900726791,670.8187150583589,172781.26078934822,1945.6613596741902,N,SF,P,C,2,N,QUICKEN,5.350068525408028,09,2024-11-29
LOAN_008459,458952.3036103862,90.81274746955961,38.78772378582805,641.9152651305182,149205.24686789454,1153.264218056416,N,MH,P,C,1,N,BANK OF AMERICA,3.2448751649854946,03,2024-04-10
LOAN_008460,224958.9872245344,89.26916083314796,25.411944234724913,742.6786026447544,344548.2718393902,1900.4062897871056,N,SF,S,P,2,Y,QUICKEN,5.079107944593649,09,2024-12-30
LOAN_008461,83796.77000725613,70.08277034640963,27.21359157841421,817.403661393343,155078.07820599497,987.7758743677894,N,CO,P,C,2,Y,BANK OF AMERICA,5.177585088611311,01,2024-01-18
LOAN_008462,345838.90099570685,67.24904343717219,30.79036444613832,736.320748109672,146483.7024719282,1356.6797069303968,N,SF,P,C,1,N,BANK OF AMERICA,2.667465169610955,03,2024-07-31
LOAN_008463,189522.53263584833,71.50296101182423,17.801853208306575,646.3437328250664,258415.5724847152,1989.2932219149384,N,SF,P,P,1,N,WELLS FARGO,4.02904415650934,03,2024-06-17
LOAN_008464,398860.87934991746,96.71786649227046,28.481027749522458,788.4301664820767,228345.9296019986,1015.4687124689242,N,MH,I,P,2,N,CHASE,3.0702631015987736,03,2024-05-15
LOAN_008465,261886.2303326581,70.8134121546008,29.36256682665794,743.7505196879766,235262.5371012988,1206.0374277424137,Y,SF,S,P,2,N,QUICKEN,2.3841056719850826,03,2024-03-04
LOAN_008466,360371.32405441965,76.17173538725197,46.370422143202745,759.5860816569424,434452.36059162614,1688.1257130757515,Y,SF,I,C,1,N,WELLS FARGO,4.268943103294813,03,2024-08-05
LOAN_008467,440150.0346552158,68.59820293614862,27.018843423715392,678.450583113411,170442.69191936683,600.9054976518623,N,CO,I,P,3,N,BANK OF AMERICA,4.194081281838436,03,2024-04-28
LOAN_008468,179114.1135379278,85.5832284719398,32.000112399444674,810.6701257854794,289602.6569135421,1536.4290958121526,N,SF,S,P,1,Y,BANK OF AMERICA,3.7969601406504583,03,2024-01-13
LOAN_008469,243406.28691075946,77.33287556375484,39.18617605389743,810.2612558543165,256935.40463701123,2080.6189425843654,N,PU,P,P,2,N,QUICKEN,3.625985994897348,09,2024-01-10
LOAN_008470,292432.89273429365,59.948492838626564,21.62515274689572,705.274628427325,330747.1142339651,1932.3997451573778,N,SF,P,C,2,N,BANK OF AMERICA,2.8628319980833288,03,2024-09-13
LOAN_008471,453755.13190343435,60.46763828947508,43.75740386876166,777.476147728234,187136.89015864028,1475.1852135222248,Y,SF,P,R,2,N,CHASE,4.500671723693707,09,2024-06-04
LOAN_008472,234161.72820595547,45.0209165016674,47.638702320572776,808.1191321657334,232042.81311920742,1510.313805190265,N,MH,P,P,2,N,BANK OF AMERICA,5.105008060352416,03,2024-01-21
LOAN_008473,240549.63040509928,62.53017886311576,29.711037123513247,682.7702219129184,259131.73355039099,2245.905216602279,N,CO,P,P,1,N,CHASE,4.857037526970029,03,2024-12-07
LOAN_008474,347814.05755558086,86.90918705448259,24.6057393854062,713.5009081892156,135294.3051015581,2185.2901064938533,N,SF,S,R,2,Y,BANK OF AMERICA,2.834126507219857,03,2024-03-20
LOAN_008475,242277.1274289429,94.85640807018402,46.27119424390388,726.3833085761926,105555.9736527763,1452.7049653565562,Y,CO,P,P,1,Y,WELLS FARGO,5.249674114011668,03,2024-06-09
LOAN_008476,315252.5882897617,85.28337544825776,37.95630872768148,632.1743873403362,248336.10885197265,1185.1829812352398,Y,SF,P,P,2,N,CHASE,5.535590484358169,03,2024-03-15
LOAN_008477,144846.25790318733,83.31948300961022,30.819692046638362,755.3330009243526,357010.9949289352,1928.6469846083965,N,SF,P,C,2,N,CHASE,6.87351936992701,03,2024-02-08
LOAN_008478,521432.99425565964,73.10210925707025,44.26843819615702,801.8018252479526,221823.70151212346,2065.281016309117,Y,SF,P,P,2,N,WELLS FARGO,3.7680393077777734,03,2024-08-14
LOAN_008479,165229.07696905965,86.62371832370981,43.209921885493195,708.4891187025722,232793.23239170352,2189.3669554455005,N,SF,P,P,1,N,BANK OF AMERICA,5.131275162208405,02,2024-10-31
LOAN_008480,267824.7296009792,79.29417334622826,26.63743046041777,747.1880043481814,342056.45811728144,1791.8033111701602,N,SF,P,P,2,N,CHASE,6.097180020361982,03,2024-07-18
LOAN_008481,296751.89641579054,100.0,32.4872985329915,831.8864636734542,238094.72639782078,1321.9412255372013,N,SF,P,R,2,N,WELLS FARGO,5.100776993696953,03,2024-10-13
LOAN_008482,491268.81343567953,73.52332028734877,35.76792487925956,687.5878500157642,312152.7178510525,665.0380894519328,N,SF,P,P,2,N,BANK OF AMERICA,7.546360128004565,03,2024-11-16
LOAN_008483,167515.421906726,95.14512125604196,30.287300298878513,748.8211998101602,463317.41684241267,2469.134491220251,N,SF,P,C,1,N,CHASE,4.239267746278649,03,2024-09-07
LOAN_008484,498370.4135478751,88.1117112272679,16.091294090957195,674.415023866426,203834.855990815,2301.416643743558,Y,SF,P,P,2,N,QUICKEN,4.042209214518467,03,2024-03-13
LOAN_008485,375717.68211020227,86.03164929306239,20.617404963017535,672.2314960744469,235835.62231248655,1116.504796905268,N,SF,I,P,2,Y,BANK OF AMERICA,2.6694007719435175,03,2024-03-20
LOAN_008486,341709.5324423246,44.8276301180727,16.417372145397728,747.351460917823,281697.4515115851,1595.3447375263688,N,SF,P,C,1,Y,WELLS FARGO,4.449002694098494,06,2024-12-10
LOAN_008487,201536.63129820448,88.93784342321567,34.92924303024004,739.309565385063,369329.9005003765,1389.6103450318872,N,CO,S,P,2,Y,CHASE,4.544352375452989,03,2024-01-19
LOAN_008488,357114.1242038074,73.0873803163627,18.156476828762557,764.4055871622159,240789.85784350737,1533.1111234928023,N,SF,P,C,2,N,BANK OF AMERICA,4.797780164972596,03,2024-04-22
LOAN_008489,227651.33775802,68.34110258347663,31.9241807081743,726.0926999699559,308341.5399794039,1299.8128704632845,N,SF,P,C,1,N,WELLS FARGO,5.038276039582665,03,2024-08-04
LOAN_008490,426666.1253198412,52.7563043823313,48.319038262751576,757.2114253839324,277830.80924115033,1845.7618789584787,N,SF,S,C,1,Y,BANK OF AMERICA,4.323331595721268,03,2024-04-04
LOAN_008491,202893.7970892267,74.91619299047726,44.27770184912146,850.0,244220.80274179357,932.9691558305726,Y,SF,P,P,1,N,CHASE,4.812751588647114,03,2024-10-30
LOAN_008492,288684.1505543916,75.50327395227364,11.625833530660213,804.7928324244461,216366.27248888393,1303.0704908944354,Y,SF,P,C,2,N,BANK OF AMERICA,4.233863668439644,03,2024-01-27
LOAN_008493,244472.69119868285,55.45497117277793,17.212985292289936,747.0705358995591,201262.77767606534,1936.7582651607663,N,CO,P,P,2,N,CHASE,5.081974365922535,09,2024-06-16
LOAN_008494,201247.70375730054,52.90079740659462,22.234835758201413,760.3925598669337,495242.07187007344,513.2386793163298,N,CO,P,P,1,N,WELLS FARGO,3.1513828390835057,03,2024-03-25
LOAN_008495,374131.98169079144,82.29929220192167,18.309763107806322,696.0878389196638,126716.14200264614,1654.2657430824415,N,MH,P,P,3,N,BANK OF AMERICA,3.8060860913948438,03,2024-06-17
LOAN_008496,353545.87474096334,88.07557696592066,13.461856226782665,707.2648727089656,134296.82555832382,1226.1057660471852,N,SF,P,P,2,N,BANK OF AMERICA,4.8275090954669,03,2024-06-21
LOAN_008497,420901.0198900997,77.85424364883633,29.891596602747594,759.3968744537173,269579.23583144636,2307.678199484627,Y,SF,P,P,1,N,BANK OF AMERICA,5.23070644940999,03,2024-08-22
LOAN_008498,122012.48917918326,92.26251974526545,37.051005494165636,727.0120179772687,266261.2799147833,1664.5489495512393,N,SF,P,P,2,N,BANK OF AMERICA,4.358173655890139,03,2024-07-17
LOAN_008499,406417.0702341044,73.70422523472752,39.54034038722887,783.4414940985215,284108.226388757,1106.481424638614,N,SF,P,P,2,N,BANK OF AMERICA,4.152888500474149,03,2024-02-22
LOAN_008500,550544.8905356894,74.18473088399696,25.255238292561906,821.365840275682,180036.39860794588,2226.0177775645457,Y,PU,P,R,2,Y,QUICKEN,4.276482507081089,03,2024-11-18
LOAN_008501,254835.89108230532,61.24457956888814,27.280962996844085,711.8587231204989,167882.2003969284,1510.8888228986555,N,SF,P,R,1,N,BANK OF AMERICA,3.629310109302401,03,2024-11-28
LOAN_008502,489514.861210897,51.596370336694235,33.556772451247554,559.2626768706397,227160.25366919013,1565.6286253992005,N,PU,P,P,2,N,WELLS FARGO,4.268608688465383,03,2024-12-21
LOAN_008503,273683.8727940173,100.0,28.91514438160851,850.0,322609.1391118339,1943.6442871884342,Y,MH,P,P,1,N,BANK OF AMERICA,5.555545750483182,03,2024-08-31
LOAN_008504,162759.0262438693,91.9694857537462,38.10606776095802,667.8004453542999,168581.24572451442,1197.1123100103068,N,CO,I,P,2,N,BANK OF AMERICA,4.39294707279553,03,2024-11-01
LOAN_008505,269436.75575932045,54.11231149292283,34.30364862834514,735.6129362478944,262089.98535178002,2223.6431974070656,N,SF,P,C,2,Y,WELLS FARGO,4.221061061523139,03,2024-10-21
LOAN_008506,404820.39676752756,77.3362786174692,26.236955764859708,778.1993829381579,209019.23686941454,1788.5325787124411,N,SF,P,P,1,Y,BANK OF AMERICA,4.316418909570779,03,2024-08-28
LOAN_008507,216182.35176684684,73.499305333445,11.433636883465567,832.7178831074466,128041.52736358206,1179.3679665191562,N,SF,S,R,2,Y,QUICKEN,6.312079576013719,03,2024-11-14
LOAN_008508,239966.1340993513,70.89011290255435,44.990316054819935,850.0,147487.3854664723,1283.7793389902172,N,CO,P,P,2,N,CHASE,5.36863488152278,02,2024-11-13
LOAN_008509,359353.94322931906,68.8647322827759,23.139177105556783,690.8901489786032,322827.82240608556,871.8066227840594,N,SF,P,P,2,N,CHASE,5.3597204691043565,03,2024-08-13
LOAN_008510,300306.0116738573,80.71903720451968,33.575586457302606,815.1751813554342,201693.3634568105,1653.8621148082016,N,SF,P,R,2,N,CHASE,5.039471942351251,03,2024-02-22
LOAN_008511,358462.29524867405,87.27263288207212,10.834083312809025,735.8383930699891,349504.6944174142,1411.1114144308974,N,SF,P,P,2,N,CHASE,5.058469311065758,03,2024-04-15
LOAN_008512,323782.9540758336,81.03586753542308,29.886834166141952,850.0,247020.1904088796,1656.3519282998573,N,SF,P,P,3,N,CHASE,5.367582890239395,03,2024-08-12
LOAN_008513,347962.5319551573,73.1922243843121,31.00261960862199,808.0355779408031,140573.90182284015,649.1470089626432,N,SF,P,P,2,N,BANK OF AMERICA,6.246583033343057,03,2024-11-12
LOAN_008514,256769.8814190459,72.6415992466332,31.48602072547662,705.8020729270147,288175.91223715583,1238.04467012041,Y,SF,P,C,2,N,CHASE,4.700596286326299,03,2024-06-13
LOAN_008515,323173.09420303925,89.05221475384,60.0,656.5541746244083,185892.70852342856,1008.9442222434272,N,SF,P,C,3,N,CHASE,4.713934759760259,03,2024-09-04
LOAN_008516,207262.69943040662,81.95167407174094,23.68881626206567,509.8728220388839,219852.38216507327,1746.493740914642,N,SF,P,P,1,N,WELLS FARGO,5.88721274609649,03,2024-06-28
LOAN_008517,428843.3622503389,76.09034194553149,38.20664226956693,773.974074390411,340617.9306275304,1199.095131556533,N,SF,P,P,2,N,WELLS FARGO,4.65359952645506,03,2024-01-02
LOAN_008518,236572.52831826863,74.46148053599838,35.23232452209377,800.6759006392604,146825.71565406123,1735.1691193036415,N,SF,P,C,2,N,BANK OF AMERICA,5.534302804559468,03,2024-05-22
LOAN_008519,412884.74875493895,80.17905764418433,23.213610073324137,779.6368355519967,214030.78130037227,1233.4632724410326,Y,SF,S,P,2,Y,WELLS FARGO,4.15023474529138,03,2024-03-26
LOAN_008520,276639.30390171346,67.97476967160826,38.0566940318093,531.7268442104632,163317.4397884193,2313.046779014493,N,SF,P,P,2,N,CHASE,3.125008664383674,03,2024-04-18
LOAN_008521,320199.90107573214,87.32308225962316,28.356790630691975,619.3591208248428,154773.36599165195,1525.7993583104517,Y,SF,P,C,2,Y,QUICKEN,3.2077088941669345,03,2024-05-08
LOAN_008522,250503.54491092992,58.862121572432,38.75243217576719,758.465878231743,212144.70493726834,1957.922933323796,N,SF,P,P,1,Y,WELLS FARGO,6.222903858869574,03,2024-06-07
LOAN_008523,198400.4568831971,68.82815235350277,49.609626234217146,850.0,181394.42054751934,1443.3177457836046,N,SF,P,P,2,N,QUICKEN,7.338826156186787,03,2024-01-17
LOAN_008524,125523.96123946985,84.16659143169036,31.507988906340998,715.5556957821838,228087.43815266716,1961.4292609716417,Y,SF,P,C,1,N,CHASE,4.551392122257039,03,2024-08-28
LOAN_008525,194467.58414075404,58.0067577996859,27.18874770931549,807.3214605273347,301107.2048825441,1113.5001083570146,N,SF,S,C,3,Y,WELLS FARGO,3.964353592749371,03,2024-04-17
LOAN_008526,267609.1146784078,51.404871860257494,40.515561838104134,637.2474541249203,189931.15987373213,1479.0121773370352,N,PU,P,C,2,N,QUICKEN,4.85537403373507,03,2024-02-18
LOAN_008527,321187.9178828884,75.9461651314386,43.96653165934342,736.5702426121859,132545.38146700547,1267.478916807789,N,SF,P,C,2,Y,WELLS FARGO,3.837285321693765,03,2024-12-07
LOAN_008528,401037.93132832635,49.55312768330294,21.167424606079507,698.0271895234797,301318.07968086016,2434.312210118073,N,CO,P,C,2,Y,BANK OF AMERICA,6.502649570611722,03,2024-03-10
LOAN_008529,255424.25402031513,55.51794668922208,25.470429104619246,815.0071579064726,189393.7037713654,905.6955801681734,Y,SF,P,C,2,Y,CHASE,3.734797048903312,03,2024-08-09
LOAN_008530,211803.9235732826,86.34891177759648,36.75423271841262,676.8130935250894,396221.52010909515,2535.126297259515,N,SF,P,P,1,Y,CHASE,3.192804535147043,03,2024-06-08
LOAN_008531,155728.52139972875,71.92822113591396,28.679679895852807,850.0,217280.3089022939,812.8529404939542,N,PU,P,C,2,Y,CHASE,4.63752370787949,03,2024-08-15
LOAN_008532,348006.36179041036,94.28230424563478,20.45667987013213,695.383001310401,239121.9851964232,1867.9994798871212,N,CO,P,P,1,N,CHASE,5.190529529597739,03,2024-10-27
LOAN_008533,438319.4515329343,56.92778488593817,35.40694827895395,634.4109603078266,65672.61611106005,1189.077079941694,N,SF,P,P,2,Y,QUICKEN,4.4595126267561636,06,2024-12-04
LOAN_008534,426633.0267956289,73.59071451551573,36.714897157067725,637.0954145809666,157061.30433581735,1627.4324177166084,N,PU,P,P,2,N,WELLS FARGO,5.911564067057459,03,2024-11-17
LOAN_008535,370993.27481472376,80.9937682981164,26.656142441030248,670.2058294121713,67668.7559871678,1414.5738352050462,N,SF,P,C,2,N,CHASE,4.584150440044679,03,2024-11-03
LOAN_008536,363854.3317267599,57.44227604806637,30.61348765331237,749.6453862338174,273526.98568341706,1084.766353071124,N,SF,P,P,1,N,QUICKEN,4.12764053220037,03,2024-08-19
LOAN_008537,469762.3779709341,90.47642856749437,24.23426931053881,671.2016019967102,243456.25987311036,1540.528100686673,N,SF,P,P,2,N,QUICKEN,7.160514132905966,03,2024-01-24
LOAN_008538,333208.14614168106,82.66018324749058,19.047625740880274,654.3618099479222,300409.85683446843,1291.4473292338232,Y,PU,P,C,3,N,BANK OF AMERICA,4.90806195551965,03,2024-12-25
LOAN_008539,364612.96760241716,50.86069369968849,25.029353933718134,791.1846441227525,314592.79807609913,1785.6893655044805,N,SF,P,R,2,Y,BANK OF AMERICA,3.8436438056381794,03,2024-02-04
LOAN_008540,267921.6138148001,74.433873056871,30.739323501759067,463.10251116492276,326917.75483875116,997.2583533445404,N,CO,P,C,3,Y,CHASE,3.446854515756712,06,2024-06-15
LOAN_008541,163795.66291452426,80.78935104387949,15.249107785307036,685.609469085148,231996.7850236292,1736.236799432285,N,PU,P,P,3,N,BANK OF AMERICA,3.3682792782993856,03,2024-11-10
LOAN_008542,231615.1099500424,66.14914989707914,25.75987068747841,613.2609481811885,256833.022446271,1932.0578612583342,N,CO,P,P,2,N,QUICKEN,2.0,03,2024-07-01
LOAN_008543,299084.0961465345,52.80202641736779,30.878301305927387,650.5156449324943,296315.36171030643,1445.8785050391127,N,SF,P,C,1,N,WELLS FARGO,5.758080951050509,03,2024-03-24
LOAN_008544,306078.53725013026,79.17688184171115,41.94659910124867,739.499993887127,186421.75840742578,838.5917985284709,N,SF,P,C,2,N,QUICKEN,4.370905728036849,03,2024-12-26
LOAN_008545,492628.5854855393,100.0,26.87407645199469,703.5813883971964,174959.00426294075,2366.1543275967397,N,SF,P,P,2,N,CHASE,5.251132964098571,03,2024-10-10
LOAN_008546,308127.71675910684,69.19523851263465,17.540976498907778,696.3547228423653,373205.37917942606,1733.4943388167787,N,SF,P,C,2,N,QUICKEN,4.7117920954102255,15,2024-04-18
LOAN_008547,417884.34440256434,98.53861771927063,27.90339987302271,815.1607103171411,105506.86332968174,1139.4644370269252,N,SF,P,P,2,N,CHASE,2.0945703142986023,03,2024-12-09
LOAN_008548,256492.2758423684,63.715667673577975,24.3343069590991,718.9105472202864,290000.32682582905,1746.9274344580547,N,SF,P,R,2,Y,CHASE,4.263148669563507,03,2024-10-24
LOAN_008549,268832.4114234766,78.23318452514927,35.52178555057363,850.0,277296.93732338824,662.1674161759813,N,SF,P,P,2,Y,WELLS FARGO,4.344341096719463,03,2024-02-25
LOAN_008550,167099.23627765517,86.5728379631418,26.620946736377707,776.9753422400612,160134.35403430084,2088.1838001823294,N,CO,P,P,2,Y,CHASE,5.927091821252798,03,2024-05-09
LOAN_008551,225767.19871234283,74.87379501042952,5.0,642.6632222774153,196572.555323127,2562.243351258817,N,SF,P,P,1,Y,WELLS FARGO,5.4514095038810675,03,2024-06-18
LOAN_008552,352698.13913637534,70.53396526678154,60.0,850.0,221452.71760078374,1912.044651081424,N,SF,P,P,2,N,BANK OF AMERICA,4.33045562275164,03,2024-01-04
LOAN_008553,300756.0180394133,85.89191282025561,31.423632915909298,742.2484275592809,267333.7828611039,998.4684059383409,N,CO,P,C,1,N,WELLS FARGO,4.464264731497468,03,2024-03-24
LOAN_008554,394293.8619897234,100.0,30.89191510308579,850.0,278133.70153760596,505.462510909136,N,PU,P,P,2,N,BANK OF AMERICA,3.7454981218373,03,2024-02-15
LOAN_008555,318125.39483450504,79.50880386958697,14.58590028002968,698.7123565573793,247525.63646562892,2182.010019647331,N,CO,P,R,2,N,WELLS FARGO,3.5941498554187343,03,2024-03-18
LOAN_008556,264754.6268362258,67.25909735204479,15.354307340383881,741.7785397926341,265071.41057079844,1426.2637582678026,N,SF,P,P,2,N,CHASE,3.74819386779168,03,2024-05-06
LOAN_008557,514829.6863786959,72.15372664110475,29.080510423269676,754.5691332260059,302756.0214701631,1304.285109498145,N,SF,P,C,2,Y,QUICKEN,4.29550586772758,03,2024-02-07
